time,I_cell,T_stack,P_ano,P_cat,m_dot_Osep,m_dot_Hsep,C1,C2,C3,C4,C5,C6,Fault_class
929.8,33.3563365168972,312.252443881253,108495.160738744,1105004.83926126,0.0169903214774871,0.0100096785225129,1,0,0,0,0,1,9
930,33.356336498189,312.252443833027,108495.160738746,1105004.83926125,0.0169903214774926,0.0100096785225074,1,0,0,0,0,1,9
930.2,33.356336484383,312.252443797438,108495.160738748,1105004.83926125,0.0169903214774966,0.0100096785225034,1,0,0,0,0,1,9
930.4,33.3563364741948,312.252443771175,108495.16073875,1105004.83926125,0.0169903214774996,0.0100096785225004,1,0,0,0,0,1,9
930.6,33.3563364666762,312.252443751793,108495.160738751,1105004.83926125,0.0169903214775018,0.0100096785224982,1,0,0,0,0,1,9
930.8,33.3563364611279,312.252443737491,108495.160738752,1105004.83926125,0.0169903214775035,0.0100096785224966,1,0,0,0,0,1,9
931,33.3563364570334,312.252443726936,108495.160738752,1105004.83926125,0.0169903214775047,0.0100096785224953,1,0,0,0,0,1,9
931.2,33.3563364540118,312.252443719147,108495.160738753,1105004.83926125,0.0169903214775055,0.0100096785224945,1,0,0,0,0,1,9
931.4,33.356336451782,312.252443713399,108495.160738753,1105004.83926125,0.0169903214775062,0.0100096785224938,1,0,0,0,0,1,9
931.6,33.3563364501364,312.252443709157,108495.160738753,1105004.83926125,0.0169903214775067,0.0100096785224933,1,0,0,0,0,1,9
931.8,33.3563364489221,312.252443706027,108495.160738754,1105004.83926125,0.016990321477507,0.010009678522493,1,0,0,0,0,1,9
932,33.356336448026,312.252443703716,108495.160738754,1105004.83926125,0.0169903214775073,0.0100096785224927,1,0,0,0,0,1,9
932.2,33.3563364473647,312.252443702012,108495.160738754,1105004.83926125,0.0169903214775075,0.0100096785224925,1,0,0,0,0,1,9
932.4,33.3563364468766,312.252443700754,108495.160738754,1105004.83926125,0.0169903214775076,0.0100096785224924,1,0,0,0,0,1,9
932.6,33.3563364465165,312.252443699825,108495.160738754,1105004.83926125,0.0169903214775077,0.0100096785224923,1,0,0,0,0,1,9
932.8,33.3563364462508,312.25244369914,108495.160738754,1105004.83926125,0.0169903214775078,0.0100096785224922,1,0,0,0,0,1,9
933,33.3563364460546,312.252443698635,108495.160738754,1105004.83926125,0.0169903214775079,0.0100096785224921,1,0,0,0,0,1,9
933.2,33.3563364459099,312.252443698262,108495.160738754,1105004.83926125,0.0169903214775079,0.0100096785224921,1,0,0,0,0,1,9
933.4,33.3563364458031,312.252443697986,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
933.6,33.3563364457243,312.252443697783,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
933.8,33.3563364456661,312.252443697633,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
934,33.3563364456232,312.252443697523,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
934.2,33.3563364455915,312.252443697441,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
934.4,33.3563364455681,312.252443697381,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
934.6,33.3563364455509,312.252443697336,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
934.8,33.3563364455381,312.252443697303,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
935,33.3563364455287,312.252443697279,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
935.2,33.3563364455218,312.252443697261,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
935.4,33.3563364455167,312.252443697248,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
935.6,33.3563364455129,312.252443697238,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
935.8,33.3563364455101,312.252443697231,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
936,33.3563364455081,312.252443697226,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
936.2,33.3563364455066,312.252443697222,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
936.4,33.3563364455054,312.252443697219,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
936.6,33.3563364455046,312.252443697217,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
936.8,33.356336445504,312.252443697215,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
937,33.3563364455036,312.252443697214,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
937.2,33.3563364455032,312.252443697213,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
937.4,33.356336445503,312.252443697213,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
937.6,33.3563364455028,312.252443697212,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
937.8,33.3563364455027,312.252443697212,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
938,33.3563364455026,312.252443697212,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
938.2,33.3563364455025,312.252443697212,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
938.4,33.3563364455024,312.252443697211,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
938.6,33.3563364455024,312.252443697211,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
938.8,33.3563364455024,312.252443697211,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
939,33.3563364455023,312.252443697211,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
939.2,33.3563364455024,312.252443697211,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
939.4,33.3563364455023,312.252443697211,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
939.6,33.3563364455023,312.252443697211,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
939.8,33.3563364455023,312.252443697211,108495.160738754,1105004.83926125,0.016990321477508,0.010009678522492,1,0,0,0,0,1,9
940,25.8065523980821,312.252443697211,108496.21692616,1105003.78307384,0.0169924338523192,0.0100075661476808,1,0,0,0,0,1,9
940.2,25.7773361213897,312.152170741561,108496.260131463,1105003.73986854,0.0169925202629258,0.0100074797370743,1,0,0,0,0,1,9
940.4,25.7558139400043,312.078281130102,108496.263293718,1105003.73670628,0.0169925265874351,0.0100074734125648,1,0,0,0,0,1,9
940.6,25.7399582969057,312.023833053174,108496.265623378,1105003.73437662,0.016992531246757,0.0100074687532431,1,0,0,0,0,1,9
940.8,25.7282765502577,311.983711160513,108496.267339766,1105003.73266023,0.0169925346795321,0.0100074653204679,1,0,0,0,0,1,9
941,25.7196695630257,311.954146012356,108496.268604379,1105003.73139562,0.016992537208759,0.0100074627912409,1,0,0,0,0,1,9
941.2,25.7133278163362,311.932359959825,108496.269536163,1105003.73046384,0.0169925390723254,0.0100074609276747,1,0,0,0,0,1,9
941.4,25.7086550161142,311.916306194331,108496.270222729,1105003.72977727,0.0169925404454586,0.0100074595545415,1,0,0,0,0,1,9
941.6,25.7052118866938,311.904476454445,108496.270728622,1105003.72927138,0.016992541457244,0.010007458542756,1,0,0,0,0,1,9
941.8,25.702674800398,311.895759326676,108496.271101391,1105003.72889861,0.0169925422027824,0.0100074577972176,1,0,0,0,0,1,9
942,25.7008053180144,311.889335828867,108496.271376071,1105003.72862393,0.0169925427521411,0.0100074572478589,1,0,0,0,0,1,9
942.2,25.6994277576327,311.884602466931,108496.271578473,1105003.72842153,0.0169925431569453,0.0100074568430546,1,0,0,0,0,1,9
942.4,25.6984126730831,311.881114536438,108496.271727617,1105003.72827238,0.0169925434552339,0.0100074565447661,1,0,0,0,0,1,9
942.6,25.6976646836011,311.878544342407,108496.271837517,1105003.72816248,0.0169925436750349,0.0100074563249651,1,0,0,0,0,1,9
942.8,25.6971135079584,311.876650412136,108496.271918501,1105003.7280815,0.0169925438370011,0.010007456162999,1,0,0,0,0,1,9
943,25.6967073588851,311.875254808636,108496.271978175,1105003.72802182,0.0169925439563503,0.0100074560436497,1,0,0,0,0,1,9
943.2,25.6964080761966,311.87422641328,108496.272022148,1105003.72797785,0.0169925440442962,0.0100074559557038,1,0,0,0,0,1,9
943.4,25.6961875408392,311.873468607073,108496.272054551,1105003.72794545,0.0169925441091018,0.0100074558908982,1,0,0,0,0,1,9
943.6,25.6960250326584,311.872910193192,108496.272078428,1105003.72792157,0.0169925441568557,0.0100074558431443,1,0,0,0,0,1,9
943.8,25.6959052834913,311.872498707964,108496.272096022,1105003.72790398,0.0169925441920447,0.0100074558079553,1,0,0,0,0,1,9
944,25.6958170425819,311.872195491841,108496.272108987,1105003.72789101,0.0169925442179748,0.0100074557820252,1,0,0,0,0,1,9
944.2,25.695752019493,311.87197205729,108496.272118541,1105003.72788146,0.0169925442370822,0.0100074557629178,1,0,0,0,0,1,9
944.4,25.6957041051732,311.871807412356,108496.272125581,1105003.72787442,0.0169925442511621,0.0100074557488379,1,0,0,0,0,1,9
944.6,25.6956687979845,311.871686088443,108496.272130769,1105003.72786923,0.0169925442615373,0.0100074557384627,1,0,0,0,0,1,9
944.8,25.6956427807574,311.871596687018,108496.272134591,1105003.72786541,0.0169925442691826,0.0100074557308174,1,0,0,0,0,1,9
945,25.6956236091326,311.871530808703,108496.272137408,1105003.72786259,0.0169925442748163,0.0100074557251837,1,0,0,0,0,1,9
945.2,25.6956094819075,311.871482264148,108496.272139484,1105003.72786052,0.0169925442789677,0.0100074557210323,1,0,0,0,0,1,9
945.4,25.6955990718091,311.871446492532,108496.272141013,1105003.72785899,0.0169925442820267,0.0100074557179733,1,0,0,0,0,1,9
945.6,25.6955914007942,311.871420133067,108496.27214214,1105003.72785786,0.0169925442842809,0.0100074557157191,1,0,0,0,0,1,9
945.8,25.6955857481608,311.871400709248,108496.272142971,1105003.72785703,0.016992544285942,0.010007455714058,1,0,0,0,0,1,9
946,25.6955815828364,311.871386396183,108496.272143583,1105003.72785642,0.016992544287166,0.010007455712834,1,0,0,0,0,1,9
946.2,25.6955785134833,311.87137584914,108496.272144034,1105003.72785597,0.0169925442880679,0.0100074557119321,1,0,0,0,0,1,9
946.4,25.6955762517319,311.871368077213,108496.272144366,1105003.72785563,0.0169925442887325,0.0100074557112675,1,0,0,0,0,1,9
946.6,25.6955745850877,311.871362350218,108496.272144611,1105003.72785539,0.0169925442892223,0.0100074557107777,1,0,0,0,0,1,9
946.8,25.6955733569674,311.871358130098,108496.272144792,1105003.72785521,0.0169925442895832,0.0100074557104168,1,0,0,0,0,1,9
947,25.6955724519874,311.871355020367,108496.272144925,1105003.72785508,0.0169925442898491,0.0100074557101509,1,0,0,0,0,1,9
947.2,25.6955717851239,311.871352728861,108496.272145023,1105003.72785498,0.0169925442900451,0.0100074557099549,1,0,0,0,0,1,9
947.4,25.695571293724,311.871351040292,108496.272145095,1105003.72785491,0.0169925442901895,0.0100074557098105,1,0,0,0,0,1,9
947.6,25.6955709316203,311.871349796015,108496.272145148,1105003.72785485,0.0169925442902959,0.0100074557097041,1,0,0,0,0,1,9
947.8,25.6955706647925,311.87134887913,108496.272145187,1105003.72785481,0.0169925442903743,0.0100074557096257,1,0,0,0,0,1,9
948,25.6955704681718,311.871348203494,108496.272145216,1105003.72785478,0.0169925442904321,0.0100074557095679,1,0,0,0,0,1,9
948.2,25.6955703232856,311.871347705629,108496.272145237,1105003.72785476,0.0169925442904746,0.0100074557095254,1,0,0,0,0,1,9
948.4,25.6955702165215,311.871347338762,108496.272145253,1105003.72785475,0.016992544290506,0.010007455709494,1,0,0,0,0,1,9
948.6,25.6955701378489,311.871347068424,108496.272145265,1105003.72785474,0.0169925442905291,0.0100074557094709,1,0,0,0,0,1,9
948.8,25.6955700798765,311.871346869217,108496.272145273,1105003.72785473,0.0169925442905462,0.0100074557094538,1,0,0,0,0,1,9
949,25.6955700371577,311.871346722424,108496.272145279,1105003.72785472,0.0169925442905587,0.0100074557094413,1,0,0,0,0,1,9
949.2,25.695570005679,311.871346614256,108496.272145284,1105003.72785472,0.016992544290568,0.010007455709432,1,0,0,0,0,1,9
949.4,25.6955699824829,311.871346534548,108496.272145287,1105003.72785471,0.0169925442905748,0.0100074557094252,1,0,0,0,0,1,9
949.6,25.6955699653901,311.871346475813,108496.27214529,1105003.72785471,0.0169925442905798,0.0100074557094202,1,0,0,0,0,1,9
949.8,25.6955699527947,311.871346432533,108496.272145292,1105003.72785471,0.0169925442905835,0.0100074557094165,1,0,0,0,0,1,9
950,25.6955699435134,311.87134640064,108496.272145293,1105003.72785471,0.0169925442905862,0.0100074557094138,1,0,0,0,0,1,9
950.2,25.6955699366741,311.871346377138,108496.272145294,1105003.72785471,0.0169925442905883,0.0100074557094117,1,0,0,0,0,1,0
950.4,25.6955699316344,311.871346359821,108496.272145295,1105003.72785471,0.0169925442905897,0.0100074557094103,1,0,0,0,0,1,0
950.6,25.6955699279207,311.87134634706,108496.272145295,1105003.7278547,0.0169925442905908,0.0100074557094092,1,0,0,0,0,1,0
950.8,25.6955699251842,311.871346337656,108496.272145296,1105003.7278547,0.0169925442905916,0.0100074557094084,1,0,0,0,0,1,0
951,25.6955699231677,311.871346330727,108496.272145296,1105003.7278547,0.0169925442905922,0.0100074557094078,1,0,0,0,0,1,0
951.2,25.6955699216817,311.871346325621,108496.272145296,1105003.7278547,0.0169925442905927,0.0100074557094073,1,0,0,0,0,1,0
951.4,25.6955699205868,311.871346321858,108496.272145296,1105003.7278547,0.016992544290593,0.010007455709407,1,0,0,0,0,1,0
951.6,25.69556991978,311.871346319086,108496.272145297,1105003.7278547,0.0169925442905932,0.0100074557094068,1,0,0,0,0,1,0
951.8,25.6955699191854,311.871346317043,108496.272145297,1105003.7278547,0.0169925442905934,0.0100074557094066,1,0,0,0,0,1,0
952,25.6955699187473,311.871346315537,108496.272145297,1105003.7278547,0.0169925442905935,0.0100074557094065,0,0,0,0,0,1,0
952.2,25.6955699184244,311.871346314428,108496.272145297,1105003.7278547,0.0169925442905936,0.0100074557094064,0,0,0,0,0,1,0
952.4,25.6955699181865,311.871346313611,108496.272145297,1105003.7278547,0.0169925442905937,0.0100074557094063,0,0,0,0,0,1,0
952.6,25.6955699180112,311.871346313008,108496.272145297,1105003.7278547,0.0169925442905937,0.0100074557094063,0,0,0,0,0,1,0
952.8,25.6955699178821,311.871346312564,108496.272145297,1105003.7278547,0.0169925442905938,0.0100074557094062,0,0,0,0,0,1,0
953,25.6955699177869,311.871346312237,108496.272145297,1105003.7278547,0.0169925442905938,0.0100074557094062,0,0,0,0,0,1,0
953.2,25.6955699177167,311.871346311996,108496.272145297,1105003.7278547,0.0169925442905938,0.0100074557094062,0,0,0,0,0,1,0
953.4,25.6955699176651,311.871346311819,108496.272145297,1105003.7278547,0.0169925442905938,0.0100074557094062,0,0,0,0,0,1,0
953.6,25.695569917627,311.871346311688,108496.272145297,1105003.7278547,0.0169925442905938,0.0100074557094062,0,0,0,0,0,1,0
953.8,25.6955699175989,311.871346311591,108496.272145297,1105003.7278547,0.0169925442905939,0.0100074557094061,0,0,0,0,0,1,0
954,25.6955699175782,311.87134631152,108496.272145297,1105003.7278547,0.0169925442905939,0.0100074557094061,0,0,0,0,0,1,0
954.2,25.695569917563,311.871346311468,108496.272145297,1105003.7278547,0.0169925442905939,0.0100074557094061,0,0,0,0,0,1,0
954.4,25.6955699175518,311.871346311429,108496.272145297,1105003.7278547,0.0169925442905939,0.0100074557094061,0,0,0,0,0,1,0
954.6,25.6955699175435,311.871346311401,108496.272145297,1105003.7278547,0.0169925442905939,0.0100074557094061,0,0,0,0,0,1,0
954.8,25.6955699175374,311.87134631138,108496.272145297,1105003.7278547,0.0169925442905939,0.0100074557094061,0,0,0,0,0,1,0
955,25.6955699175329,311.871346311364,108496.272145297,1105003.7278547,0.0169925442905939,0.0100074557094061,0,0,0,0,0,1,0
955.2,25.6955699175296,311.871346311353,108496.272145297,1105003.7278547,0.0169925442905939,0.0100074557094061,0,0,0,0,0,1,0
955.4,25.6955699175272,311.871346311345,108496.272145297,1105003.7278547,0.0169925442905939,0.0100074557094061,0,0,0,0,0,1,0
955.6,25.6955699175253,311.871346311339,108496.272145297,1105003.7278547,0.0169925442905939,0.0100074557094061,0,0,0,0,0,1,0
955.8,25.695569917524,311.871346311334,108496.272145297,1105003.7278547,0.0169925442905939,0.0100074557094061,0,0,0,0,0,1,0
956,25.6955699175231,311.871346311331,108496.272145297,1105003.7278547,0.0169925442905939,0.0100074557094061,0,0,0,0,0,1,0
956.2,25.6955699175223,311.871346311328,108496.272145297,1105003.7278547,0.0169925442905939,0.0100074557094061,0,0,0,0,0,1,0
956.4,25.6955699175218,311.871346311326,108496.272145297,1105003.7278547,0.0169925442905939,0.0100074557094061,0,0,0,0,0,1,0
956.6,25.6955699175214,311.871346311325,108496.272145297,1105003.7278547,0.0169925442905939,0.0100074557094061,0,0,0,0,0,1,0
956.8,25.6955699175211,311.871346311324,108496.272145297,1105003.7278547,0.0169925442905939,0.0100074557094061,0,0,0,0,0,1,0
957,25.6955699175209,311.871346311323,108496.272145297,1105003.7278547,0.0169925442905939,0.0100074557094061,0,0,0,0,0,1,0
957.2,25.6955699175208,311.871346311323,108496.272145297,1105003.7278547,0.0169925442905939,0.0100074557094061,0,0,0,0,0,1,0
957.4,25.6955699175207,311.871346311322,108496.272145297,1105003.7278547,0.0169925442905939,0.0100074557094061,0,0,0,0,0,1,0
957.6,25.6955699175206,311.871346311322,108496.272145297,1105003.7278547,0.0169925442905939,0.0100074557094061,0,0,0,0,0,1,0
957.8,25.6955699175205,311.871346311322,108496.272145297,1105003.7278547,0.0169925442905939,0.0100074557094061,0,0,0,0,0,1,0
958,25.6955699175204,311.871346311322,108496.272145297,1105003.7278547,0.0169925442905939,0.0100074557094061,0,0,0,0,0,1,0
958.2,25.6955699175204,311.871346311322,108496.272145297,1105003.7278547,0.0169925442905939,0.0100074557094061,0,0,0,0,0,1,0
958.4,25.6955699175204,311.871346311321,108496.272145297,1105003.7278547,0.0169925442905939,0.0100074557094061,0,0,0,0,0,1,0
958.6,25.6955699175204,311.871346311321,108496.272145297,1105003.7278547,0.0169925442905939,0.0100074557094061,0,0,0,0,0,1,0
958.8,25.6955699175204,311.871346311321,108496.272145297,1105003.7278547,0.0169925442905939,0.0100074557094061,0,0,0,0,0,1,0
959,25.6955699175203,311.871346311321,108496.272145297,1105003.7278547,0.0169925442905939,0.0100074557094061,0,0,0,0,0,1,0
959.2,25.6955699175203,311.871346311321,108496.272145297,1105003.7278547,0.0169925442905939,0.0100074557094061,0,0,0,0,0,1,0
